#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 1980-01-01 to 2023-01-01
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1071: Esther Island, AK
# 
# Data items provided in this file:
#
# Element Name             Value Type  Function Type  Function Duration  Base Data  Measurement Units   Sensor Depth  Element Code  Description                                              
# Air Temperature Maximum  Value       None           Day                N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency  
# Air Temperature Minimum  Value       None           Day                N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency  
# Precipitation Increment  Value       None           Day                N/A        Inches              N/A           PRCP          Total precipitation                                      
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Esther Island (1071) 
# Alaska  SNOTEL Site - 50 ft
# Reporting Frequency: Daily; Date Range: 1980-01-01 to 2023-01-01
#
# As of: Jan 26, 2023 3:02:20 PM GMT-08:00
#
Date,Esther Island (1071) Air Temperature Maximum (degF),Esther Island (1071) Air Temperature Minimum (degF),Esther Island (1071) Precipitation Increment (in)
2018-04-24,39.7,33.4,3.2
2018-04-25,44.2,33.1,0.0
2018-04-26,43.5,34.0,0.0
2018-04-27,38.1,31.5,1.0
2018-04-28,36.1,32.2,0.6
2018-04-29,37.8,34.0,0.3
2018-04-30,40.6,34.2,0.1
2018-05-01,44.2,34.5,0.5
2018-05-02,46.2,30.4,0.0
2018-05-03,38.3,33.6,1.2
2018-05-04,40.1,34.3,2.7
2018-05-05,42.6,34.9,0.2
2018-05-06,43.0,35.1,0.1
2018-05-07,47.1,31.3,0.0
2018-05-08,48.7,32.7,0.0
2018-05-09,45.7,34.0,0.5
2018-05-10,45.3,43.3,2.6
2018-05-11,46.2,38.5,1.2
2018-05-12,45.1,32.5,0.4
2018-05-13,46.4,30.7,0.1
2018-05-14,46.2,35.1,0.0
2018-05-15,44.2,36.7,0.0
2018-05-16,42.3,36.0,0.3
2018-05-17,44.6,37.2,0.2
2018-05-18,47.8,39.9,0.2
2018-05-19,44.2,39.9,1.2
2018-05-20,44.2,39.6,1.0
2018-05-21,45.1,38.5,1.5
2018-05-22,49.5,39.7,0.1
2018-05-23,46.6,39.9,0.2
2018-05-24,46.0,39.6,0.2
2018-05-25,46.6,38.1,0.2
2018-05-26,52.3,39.0,0.1
2018-05-27,50.2,38.7,0.0
2018-05-28,48.4,40.3,0.0
2018-05-29,46.2,41.4,0.1
2018-05-30,47.5,39.4,0.0
2018-05-31,54.9,37.9,0.0
2018-06-01,60.1,38.7,0.0
2018-06-02,58.8,40.6,0.0
2018-06-03,54.3,44.8,0.0
2018-06-04,56.7,43.9,0.0
2018-06-05,49.3,42.6,0.0
2018-06-06,62.1,42.4,0.0
2018-06-07,57.6,43.3,0.0
2018-06-08,55.0,45.1,0.0
2018-06-09,60.6,42.4,0.0
2018-06-10,61.3,43.7,0.0
2018-06-11,49.5,40.1,1.2
2018-06-12,53.2,39.9,0.0
2018-06-13,64.0,39.7,0.0
2018-06-14,63.1,43.9,0.0
2018-06-15,50.4,44.4,2.0
2018-06-16,48.6,44.2,1.0
2018-06-17,50.5,47.1,0.9
2018-06-18,52.3,46.6,3.8
2018-06-19,55.8,46.6,0.2
2018-06-20,64.4,48.6,0.0
2018-06-21,54.0,47.8,0.5
2018-06-22,53.4,46.6,0.0
2018-06-23,55.0,45.9,0.0
2018-06-24,55.9,47.1,0.0
2018-06-25,52.3,45.5,0.3
2018-06-26,49.8,45.5,0.2
2018-06-27,53.1,46.2,0.0
2018-06-28,55.8,46.6,0.0
2018-06-29,59.2,45.9,0.0
2018-06-30,56.5,47.8,0.0
2018-07-01,61.2,48.6,0.0
2018-07-02,63.5,48.0,0.0
2018-07-03,78.1,48.0,0.0
2018-07-04,75.0,50.5,0.0
2018-07-05,70.0,49.6,0.0
2018-07-06,65.1,49.1,0.0
2018-07-07,55.0,50.7,0.0
2018-07-08,54.1,49.8,0.7
2018-07-09,51.3,48.9,1.8
2018-07-10,49.6,47.8,1.6
2018-07-11,49.6,46.2,1.3
2018-07-12,60.1,45.3,0.0
2018-07-13,55.6,47.1,0.3
2018-07-14,50.5,45.7,0.7
2018-07-15,58.6,45.7,0.0
2018-07-16,59.7,43.3,0.0
2018-07-17,59.2,47.7,0.0
2018-07-18,65.7,46.2,0.0
2018-07-19,61.5,47.1,0.0
2018-07-20,59.7,46.9,0.1
2018-07-21,59.7,47.5,0.0
2018-07-22,58.5,49.6,0.0
2018-07-23,60.3,52.5,0.0
2018-07-24,55.9,51.4,0.4
2018-07-25,55.8,51.3,0.9
2018-07-26,55.6,53.2,0.8
2018-07-27,56.7,52.2,0.1
2018-07-28,54.7,50.9,0.3
2018-07-29,55.9,52.5,0.2
2018-07-30,65.7,51.1,0.0
2018-07-31,61.3,49.6,0.0
2018-08-01,57.9,51.8,0.0
2018-08-02,53.1,50.4,1.9
2018-08-03,59.7,48.9,0.0
2018-08-04,56.1,50.7,0.2
2018-08-05,55.0,51.6,0.4
2018-08-06,55.0,50.7,0.5
2018-08-07,57.4,49.1,0.5
2018-08-08,60.1,48.9,0.0
2018-08-09,62.6,48.6,0.0
2018-08-10,58.3,46.6,0.3
2018-08-11,53.6,48.4,0.5
2018-08-12,53.2,50.5,1.8
2018-08-13,54.5,49.6,0.1
2018-08-14,52.5,48.6,1.0
2018-08-15,51.6,46.9,0.7
2018-08-16,54.1,46.2,0.0
2018-08-17,56.7,46.8,0.0
2018-08-18,52.5,46.2,0.1
2018-08-19,52.5,48.0,0.4
2018-08-20,54.9,51.4,2.7
2018-08-21,54.3,50.2,3.0
2018-08-22,58.8,50.2,0.0
2018-08-23,52.3,48.6,0.8
2018-08-24,56.8,45.5,0.0
2018-08-25,56.3,45.3,0.0
2018-08-26,50.5,48.6,1.0
2018-08-27,51.4,47.5,0.0
2018-08-28,62.8,48.6,0.0
2018-08-29,64.6,50.0,0.0
2018-08-30,58.8,49.5,0.0
2018-08-31,60.4,46.2,0.0
2018-09-01,58.8,45.7,0.1
2018-09-02,62.1,45.9,0.0
2018-09-03,58.8,43.0,0.0
2018-09-04,57.7,42.8,0.0
2018-09-05,62.2,48.9,0.0
2018-09-06,55.2,47.8,0.0
2018-09-07,57.6,46.2,0.1
2018-09-08,62.6,44.6,0.0
2018-09-09,63.0,44.4,0.0
2018-09-10,64.6,45.9,0.0
2018-09-11,64.9,48.7,0.0
2018-09-12,67.3,47.8,0.0
2018-09-13,66.2,48.0,0.0
2018-09-14,61.0,43.9,0.1
2018-09-15,54.1,46.0,0.0
2018-09-16,52.5,46.4,0.2
2018-09-17,56.3,43.9,0.0
2018-09-18,56.3,41.4,0.0
2018-09-19,57.2,44.1,0.0
2018-09-20,54.0,42.6,0.0
2018-09-21,49.3,43.2,0.4
2018-09-22,51.8,44.2,1.4
2018-09-23,51.3,43.0,0.0
2018-09-24,54.3,44.2,1.5
2018-09-25,54.3,41.2,0.0
2018-09-26,54.0,40.5,0.0
2018-09-27,46.2,42.6,0.6
2018-09-28,54.3,43.9,0.3
2018-09-29,55.8,42.1,0.1
2018-09-30,52.0,39.0,0.1
2018-10-01,45.9,39.6,0.0
2018-10-02,52.7,40.6,0.0
2018-10-03,49.8,42.4,0.5
2018-10-04,46.6,42.6,2.7
2018-10-05,47.3,43.9,0.4
2018-10-06,48.0,40.8,0.3
2018-10-07,47.1,40.1,0.0
2018-10-08,52.9,41.0,0.0
2018-10-09,49.6,40.8,0.2
2018-10-10,48.9,40.5,2.1
2018-10-11,48.6,39.9,0.0
2018-10-12,47.5,42.6,2.3
2018-10-13,47.5,39.6,1.8
2018-10-14,45.9,36.0,0.2
2018-10-15,51.3,35.6,3.4
2018-10-16,50.2,44.4,1.6
2018-10-17,47.7,42.1,0.6
2018-10-18,45.1,40.8,1.5
2018-10-19,44.8,40.6,1.5
2018-10-20,46.6,39.9,1.2
2018-10-21,46.9,41.2,1.7
2018-10-22,45.9,39.4,0.2
2018-10-23,50.0,39.7,1.5
2018-10-24,46.0,39.0,0.7
2018-10-25,46.6,39.9,0.9
2018-10-26,46.0,40.5,0.1
2018-10-27,42.6,38.3,1.4
2018-10-28,40.6,34.5,1.0
2018-10-29,34.7,30.9,1.1
2018-10-30,35.2,30.6,0.0
2018-10-31,35.2,27.5,0.2
2018-11-01,35.4,26.8,0.0
2018-11-02,33.1,25.3,0.0
2018-11-03,35.2,28.4,0.0
2018-11-04,36.1,29.3,0.0
2018-11-05,35.8,26.6,0.0
2018-11-06,31.8,25.5,0.0
2018-11-07,37.0,30.7,0.0
2018-11-08,38.8,35.6,0.3
2018-11-09,39.0,30.0,0.2
2018-11-10,36.7,28.9,0.3
2018-11-11,45.5,35.4,2.5
2018-11-12,46.0,41.5,5.2
2018-11-13,43.2,34.3,1.5
2018-11-14,36.0,31.3,0.1
2018-11-15,33.4,29.7,0.1
2018-11-16,43.3,30.9,0.3
2018-11-17,44.1,36.9,0.6
2018-11-18,45.0,41.7,1.9
2018-11-19,45.1,38.8,0.9
2018-11-20,39.4,34.3,0.2
2018-11-21,36.3,34.2,0.5
2018-11-22,36.0,31.8,0.2
2018-11-23,33.1,27.7,0.0
2018-11-24,37.4,31.8,1.2
2018-11-25,42.8,36.7,3.1
2018-11-26,44.4,37.6,2.2
2018-11-27,43.5,39.7,2.7
2018-11-28,40.8,31.8,0.6
2018-11-29,32.5,28.2,0.5
2018-11-30,30.4,26.4,0.0
2018-12-01,39.4,29.1,0.4
2018-12-02,39.9,35.2,0.6
2018-12-03,37.8,29.5,0.6
2018-12-04,38.1,29.5,0.4
2018-12-05,41.5,36.7,0.1
2018-12-06,40.6,35.6,2.0
2018-12-07,40.1,35.4,6.2
2018-12-08,42.1,31.3,2.2
2018-12-09,34.2,26.6,0.2
2018-12-10,36.3,30.4,0.3
2018-12-11,33.6,31.1,0.8
2018-12-12,31.3,25.5,0.5
2018-12-13,25.7,19.4,0.5
2018-12-14,32.0,21.2,0.0
2018-12-15,35.1,28.0,0.6
2018-12-16,31.5,28.6,1.7
2018-12-17,32.2,31.1,0.4
2018-12-18,31.6,30.4,0.3
2018-12-19,32.0,27.9,1.0
2018-12-20,32.4,24.3,0.6
2018-12-21,34.2,26.2,0.5
2018-12-22,36.0,32.0,0.5
2018-12-23,33.4,27.3,0.1
2018-12-24,30.6,26.8,0.1
2018-12-25,36.5,29.8,0.3
2018-12-26,34.3,32.2,0.0
2018-12-27,34.3,31.5,0.4
2018-12-28,34.7,28.6,0.7
2018-12-29,32.5,30.9,0.6
2018-12-30,37.0,31.3,1.7
2018-12-31,40.5,31.8,1.4
2019-01-01,39.7,32.2,1.1
2019-01-02,37.9,31.6,0.3
2019-01-03,33.6,26.2,0.3
2019-01-04,26.8,20.1,0.0
2019-01-05,22.8,18.9,0.0
2019-01-06,24.4,20.5,0.0
2019-01-07,20.8,14.9,0.0
2019-01-08,24.6,16.3,0.0
2019-01-09,27.9,16.0,0.0
2019-01-10,26.2,14.7,0.0
2019-01-11,22.3,12.7,0.0
2019-01-12,35.1,17.4,0.0
2019-01-13,39.9,34.5,0.7
2019-01-14,39.0,29.7,0.2
2019-01-15,33.4,27.7,0.1
2019-01-16,36.0,32.5,0.2
2019-01-17,35.8,25.9,0.4
2019-01-18,29.1,23.7,0.0
2019-01-19,26.1,19.2,0.0
2019-01-20,25.2,17.2,0.0
2019-01-21,30.9,25.0,0.0
2019-01-22,38.3,30.9,0.1
2019-01-23,39.6,34.3,2.1
2019-01-24,40.3,34.3,2.0
2019-01-25,41.4,30.7,2.0
2019-01-26,30.7,27.5,0.1
2019-01-27,36.0,28.9,0.0
2019-01-28,36.0,32.7,0.7
2019-01-29,37.8,31.3,1.6
2019-01-30,37.4,30.7,0.4
2019-01-31,34.3,27.7,0.2
2019-02-01,28.9,22.8,0.0
2019-02-02,28.9,21.4,0.0
2019-02-03,30.4,26.4,0.0
2019-02-04,30.7,21.7,0.8
2019-02-05,32.5,27.5,0.0
2019-02-06,32.2,19.0,0.0
2019-02-07,34.0,19.9,0.1
2019-02-08,30.7,22.5,0.1
2019-02-09,30.4,22.3,0.0
2019-02-10,34.5,27.5,0.0
2019-02-11,34.9,25.9,0.0
2019-02-12,37.8,27.9,0.0
2019-02-13,33.4,27.1,0.2
2019-02-14,27.3,23.5,0.8
2019-02-15,27.9,11.5,0.2
2019-02-16,28.0,10.4,0.1
2019-02-17,33.4,28.0,0.1
2019-02-18,35.1,31.6,0.5
2019-02-19,35.1,29.1,0.8
2019-02-20,29.1,18.7,0.0
2019-02-21,36.9,28.6,0.5
2019-02-22,34.2,14.9,0.0
2019-02-23,33.4,10.9,0.0
2019-02-24,35.8,12.4,0.0
2019-02-25,35.6,12.6,0.0
2019-02-26,36.3,13.1,0.0
2019-02-27,38.5,15.1,0.0
2019-02-28,42.3,18.0,0.0
2019-03-01,38.8,16.3,0.0
2019-03-02,36.9,30.6,0.0
2019-03-03,39.6,27.5,0.0
2019-03-04,40.1,22.3,0.0
2019-03-05,37.6,24.6,0.0
2019-03-06,38.1,20.7,0.0
2019-03-07,34.5,19.9,0.2
2019-03-08,36.3,33.1,1.0
2019-03-09,37.9,32.2,1.6
2019-03-10,38.5,35.1,1.3
2019-03-11,38.1,31.6,0.6
2019-03-12,37.2,30.6,0.2
2019-03-13,37.9,31.6,0.7
2019-03-14,38.1,32.2,1.1
2019-03-15,37.6,31.8,1.7
2019-03-16,40.5,31.5,3.0
2019-03-17,41.0,32.2,2.2
2019-03-18,41.4,35.1,1.4
2019-03-19,41.9,33.3,0.0
2019-03-20,52.0,34.3,0.9
2019-03-21,46.0,37.8,1.1
2019-03-22,43.3,37.9,2.9
2019-03-23,45.5,35.4,1.1
2019-03-24,42.1,36.0,0.7
2019-03-25,44.4,31.8,0.0
2019-03-26,48.0,32.0,0.0
2019-03-27,46.8,30.2,0.0
2019-03-28,45.3,29.1,0.0
2019-03-29,46.9,31.6,0.0
2019-03-30,47.7,32.5,0.0
2019-03-31,50.7,30.4,0.0
2019-04-01,50.4,29.5,0.0
2019-04-02,47.1,31.6,0.0
2019-04-03,47.5,33.1,0.0
2019-04-04,37.2,28.8,0.2
2019-04-05,45.5,30.6,0.0
2019-04-06,42.1,34.3,0.9
2019-04-07,42.6,32.7,0.2
2019-04-08,43.0,35.2,0.7
2019-04-09,44.4,32.5,0.2
2019-04-10,42.6,31.6,0.2
2019-04-11,41.0,32.4,3.0
2019-04-12,42.4,35.1,0.5
2019-04-13,46.2,32.4,0.0
2019-04-14,46.8,30.4,0.0
2019-04-15,47.3,30.2,0.0
2019-04-16,50.2,30.4,0.0
2019-04-17,42.8,35.2,0.2
2019-04-18,44.1,33.1,0.2
2019-04-19,39.7,32.4,0.8
2019-04-20,38.1,32.4,0.4
2019-04-21,39.4,34.0,2.0
2019-04-22,38.5,31.3,0.2
2019-04-23,37.8,30.9,0.7
2019-04-24,39.6,30.2,0.3
2019-04-25,42.3,32.4,0.0
2019-04-26,47.3,32.0,0.0
2019-04-27,50.2,30.4,0.0
2019-04-28,49.5,30.9,0.0
2019-04-29,42.1,36.7,0.5
2019-04-30,50.9,37.8,0.0
2019-05-01,50.9,35.4,0.0
2019-05-02,45.0,36.1,0.0
2019-05-03,50.4,39.4,0.0
2019-05-04,47.5,38.8,0.0
2019-05-05,43.0,37.6,1.3
2019-05-06,42.4,36.7,0.4
2019-05-07,45.0,41.9,1.4
2019-05-08,46.0,39.6,1.5
2019-05-09,45.7,40.6,0.7
2019-05-10,46.0,40.1,0.7
2019-05-11,41.9,38.3,0.3
2019-05-12,46.2,36.9,0.0
2019-05-13,48.4,34.7,0.0
2019-05-14,60.3,39.4,0.0
2019-05-15,50.5,40.8,0.0
2019-05-16,49.8,40.1,0.2
2019-05-17,53.1,39.4,0.0
2019-05-18,49.6,39.7,0.0
2019-05-19,49.6,42.8,0.9
2019-05-20,51.3,40.8,0.6
2019-05-21,55.9,38.7,0.0
2019-05-22,50.5,38.7,0.0
2019-05-23,46.0,41.5,0.0
2019-05-24,57.7,38.5,0.0
2019-05-25,51.6,40.6,0.6
2019-05-26,47.7,44.2,2.8
2019-05-27,48.9,44.8,0.2
2019-05-28,56.1,43.9,0.0
2019-05-29,50.5,44.1,0.7
2019-05-30,47.8,43.5,0.9
2019-05-31,47.5,43.9,0.3
2019-06-01,47.3,43.5,0.0
2019-06-02,57.4,41.9,0.0
2019-06-03,58.1,42.1,0.0
2019-06-04,56.7,47.1,0.0
2019-06-05,60.8,46.4,0.0
2019-06-06,65.8,44.4,0.0
2019-06-07,55.6,44.4,0.0
2019-06-08,55.4,48.7,0.0
2019-06-09,60.1,45.7,0.0
2019-06-10,61.9,43.9,0.0
2019-06-11,61.2,45.0,0.0
2019-06-12,61.7,46.9,0.0
2019-06-13,63.3,45.3,0.0
2019-06-14,56.1,48.6,0.2
2019-06-15,51.3,48.0,1.0
2019-06-16,52.5,47.8,0.2
2019-06-17,55.8,47.1,0.1
2019-06-18,57.0,46.2,0.0
2019-06-19,63.5,44.6,0.0
2019-06-20,56.5,46.8,0.0
2019-06-21,60.8,48.0,0.0
2019-06-22,60.8,46.0,0.0
2019-06-23,59.7,51.8,0.0
2019-06-24,56.3,52.5,0.0
2019-06-25,55.8,51.3,0.0
2019-06-26,73.9,49.1,0.0
2019-06-27,79.5,53.2,0.0
2019-06-28,80.8,53.1,0.0
2019-06-29,73.6,55.0,0.0
2019-06-30,69.3,53.4,0.0
2019-07-01,71.6,53.4,0.0
2019-07-02,66.6,52.9,0.0
2019-07-03,80.4,54.3,0.0
2019-07-04,69.3,54.9,0.0
2019-07-05,73.0,54.3,0.0
2019-07-06,73.2,54.7,0.0
2019-07-07,70.9,55.2,0.0
2019-07-08,72.0,55.6,0.0
2019-07-09,62.1,54.0,0.0
2019-07-10,65.8,56.8,0.0
2019-07-11,59.2,54.9,0.0
2019-07-12,63.9,53.4,0.0
2019-07-13,59.4,52.2,0.1
2019-07-14,56.3,53.1,1.0
2019-07-15,55.6,52.2,0.6
2019-07-16,61.3,48.6,0.3
2019-07-17,67.5,48.6,0.0
2019-07-18,76.5,52.7,0.0
2019-07-19,65.1,53.6,0.0
2019-07-20,64.6,54.7,0.0
2019-07-21,68.9,52.2,0.0
2019-07-22,64.4,53.4,0.0
2019-07-23,55.8,51.4,0.5
2019-07-24,62.2,52.2,0.1
2019-07-25,63.5,51.6,0.0
2019-07-26,57.0,51.1,0.2
2019-07-27,54.0,49.3,1.2
2019-07-28,61.9,48.6,0.0
2019-07-29,64.6,47.8,0.0
2019-07-30,64.9,48.7,0.0
2019-07-31,61.0,49.6,0.0
2019-08-01,61.0,50.4,0.0
2019-08-02,64.8,49.5,0.0
2019-08-03,66.4,50.0,0.0
2019-08-04,64.0,52.3,0.0
2019-08-05,64.8,53.6,0.0
2019-08-06,71.2,55.6,0.0
2019-08-07,75.0,61.3,0.0
2019-08-08,74.8,54.1,0.0
2019-08-09,69.8,51.3,0.0
2019-08-10,74.1,51.4,0.0
2019-08-11,72.9,50.4,0.0
2019-08-12,68.4,49.6,0.0
2019-08-13,63.3,51.3,0.0
2019-08-14,59.2,53.1,0.0
2019-08-15,64.8,51.3,0.0
2019-08-16,64.9,52.5,0.0
2019-08-17,71.4,50.5,0.0
2019-08-18,63.7,46.2,0.0
2019-08-19,62.4,43.5,0.0
2019-08-20,63.0,45.0,0.0
2019-08-21,64.0,46.9,0.0
2019-08-22,63.0,47.1,0.0
2019-08-23,66.0,48.6,0.0
2019-08-24,65.1,48.6,0.0
2019-08-25,55.6,48.9,1.2
2019-08-26,60.3,48.4,0.0
2019-08-27,67.3,46.9,0.0
2019-08-28,60.4,46.6,0.0
2019-08-29,58.6,44.8,0.0
2019-08-30,58.8,45.9,0.0
2019-08-31,52.3,47.3,0.4
2019-09-01,52.9,49.1,1.6
2019-09-02,55.0,49.5,0.6
2019-09-03,53.1,49.5,0.7
2019-09-04,55.6,49.5,0.3
2019-09-05,58.1,45.7,0.3
2019-09-06,56.1,42.8,0.1
2019-09-07,52.0,44.8,0.4
2019-09-08,55.6,48.7,0.0
2019-09-09,56.1,48.9,0.5
2019-09-10,52.7,48.7,0.5
2019-09-11,51.3,47.1,0.4
2019-09-12,53.2,48.0,2.1
2019-09-13,54.0,47.8,0.9
2019-09-14,57.0,45.9,0.0
2019-09-15,51.1,46.6,1.4
2019-09-16,57.7,46.0,0.0
2019-09-17,55.2,43.9,0.5
2019-09-18,54.3,43.9,1.8
2019-09-19,52.2,44.8,0.5
2019-09-20,49.3,44.6,1.6
2019-09-21,51.1,44.4,0.0
2019-09-22,51.6,40.5,0.1
2019-09-23,53.1,44.4,0.1
2019-09-24,54.3,43.5,0.1
2019-09-25,43.2,45.3,0.0
2019-09-26,51.3,42.4,0.0
2019-09-27,51.1,36.9,0.1
2019-09-28,47.5,37.9,0.1
2019-09-29,45.7,41.5,0.5
2019-09-30,51.1,44.8,0.2
2019-10-01,51.1,42.6,1.4
2019-10-02,48.6,42.6,0.0
2019-10-03,50.7,38.8,0.1
2019-10-04,43.2,38.1,0.2
2019-10-05,48.4,36.7,0.2
2019-10-06,46.2,38.8,0.0
2019-10-07,47.8,37.0,0.0
2019-10-08,45.7,38.5,0.1
2019-10-09,45.1,39.4,2.0
2019-10-10,43.2,36.3,2.6
2019-10-11,44.2,36.1,0.2
2019-10-12,44.2,36.1,0.2
2019-10-13,43.9,31.3,0.1
2019-10-14,42.0,30.0,0.0
2019-10-15,41.0,32.0,0.0
2019-10-16,41.0,37.0,0.1
2019-10-17,43.0,37.0,0.0
2019-10-18,45.0,37.0,0.0
2019-10-19,45.0,37.0,0.0
2019-10-20,46.0,38.0,0.8
2019-10-21,41.0,35.0,0.7
2019-10-22,41.0,36.0,0.9
2019-10-23,44.0,34.0,2.8
2019-10-24,45.0,37.0,0.9
2019-10-25,41.0,34.0,0.6
2019-10-26,43.0,35.0,0.0
2019-10-27,44.0,40.0,0.6
2019-10-28,44.0,42.0,3.8
2019-10-29,45.0,41.0,0.6
2019-10-30,42.0,39.0,0.4
2019-10-31,42.0,39.0,0.5
2019-11-01,42.0,39.0,0.3
2019-11-02,42.0,37.0,0.0
2019-11-03,41.0,37.0,0.2
2019-11-04,41.0,34.0,0.1
2019-11-05,44.0,34.0,0.0
2019-11-06,44.0,41.0,0.4
2019-11-07,44.0,41.0,0.1
2019-11-08,44.0,38.0,0.4
2019-11-09,39.0,32.0,0.0
2019-11-10,39.0,33.0,0.0
2019-11-11,38.0,31.0,0.1
2019-11-12,39.0,33.0,0.0
2019-11-13,43.0,37.0,1.0
2019-11-14,45.0,40.0,1.6
2019-11-15,44.0,39.0,1.0
2019-11-16,40.0,34.0,0.8
2019-11-17,38.0,33.0,0.2
2019-11-18,34.0,29.0,0.2
2019-11-19,42.0,32.0,1.0
2019-11-20,44.0,39.0,0.0
2019-11-21,43.0,32.0,2.8
2019-11-22,42.0,34.0,1.3
2019-11-23,38.0,34.0,0.2
2019-11-24,36.0,29.0,0.0
2019-11-25,33.0,28.0,0.1
2019-11-26,30.0,27.0,0.0
2019-11-27,36.0,30.0,1.0
2019-11-28,41.0,33.0,2.7
2019-11-29,41.0,36.0,1.1
2019-11-30,39.0,36.0,1.0
2019-12-01,38.0,32.0,0.8
2019-12-02,37.0,28.0,0.7
2019-12-03,31.0,29.0,0.1
2019-12-04,31.0,27.0,0.1
2019-12-05,28.0,24.0,0.0
2019-12-06,35.0,28.0,0.0
2019-12-07,43.0,35.0,2.4
2019-12-08,44.0,34.0,0.7
2019-12-09,45.0,40.0,2.2
2019-12-10,43.0,38.0,0.3
2019-12-11,43.0,37.0,0.3
2019-12-12,42.0,39.0,0.4
2019-12-13,41.0,33.0,1.0
2019-12-14,41.0,32.0,1.3
2019-12-15,41.0,37.0,0.4
2019-12-16,40.0,36.0,0.4
2019-12-17,36.0,35.0,0.3
2019-12-18,37.0,31.0,0.1
2019-12-19,34.0,28.0,0.3
2019-12-20,29.0,27.0,0.2
2019-12-21,28.0,26.0,0.1
2019-12-22,33.0,21.0,0.0
2019-12-23,32.0,31.0,0.4
2019-12-24,33.0,30.0,0.4
2019-12-25,33.0,28.0,0.6
2019-12-26,32.0,22.0,0.6
2019-12-27,30.0,20.0,0.1
2019-12-28,31.0,22.0,0.0
2019-12-29,36.0,28.0,1.6
2019-12-30,38.0,33.0,1.4
2019-12-31,42.0,32.0,2.8
2020-01-01,33.0,18.0,0.0
2020-01-02,22.0,16.0,0.0
2020-01-03,21.0,15.0,0.1
2020-01-04,22.0,18.0,0.2
2020-01-05,19.0,16.0,0.0
2020-01-06,20.0,15.0,0.0
2020-01-07,18.0,15.0,0.0
2020-01-08,18.0,12.0,0.0
2020-01-09,17.0,12.0,0.0
2020-01-10,19.0,11.0,0.0
2020-01-11,17.0,10.0,0.0
2020-01-12,23.0,11.0,0.0
2020-01-13,27.0,20.0,0.0
2020-01-14,26.0,19.0,0.0
2020-01-15,23.0,11.0,0.0
2020-01-16,19.0,10.0,0.0
2020-01-17,20.0,10.0,0.0
2020-01-18,24.0,12.0,0.0
2020-01-19,29.0,12.0,0.4
2020-01-20,36.0,28.0,0.1
2020-01-21,32.0,26.0,0.7
2020-01-22,26.0,21.0,0.0
2020-01-23,22.0,18.0,0.0
2020-01-24,21.0,18.0,0.0
2020-01-25,19.0,15.0,0.0
2020-01-26,17.0,9.0,0.0
2020-01-27,29.0,13.0,0.5
2020-01-28,28.0,14.0,0.0
2020-01-29,35.0,26.0,1.5
2020-01-30,28.0,23.0,0.8
2020-01-31,25.0,21.0,2.2
2020-02-01,21.0,18.0,0.0
2020-02-02,27.0,2.0,0.0
2020-02-03,32.0,27.0,0.1
2020-02-04,33.0,29.0,0.2
2020-02-05,35.0,32.0,0.0
2020-02-06,36.0,31.0,0.1
2020-02-07,35.0,32.0,0.8
2020-02-08,36.0,31.0,1.1
2020-02-09,34.0,28.0,0.0
2020-02-10,33.0,27.0,0.3
2020-02-11,31.0,21.0,0.0
2020-02-12,34.0,31.0,0.6
2020-02-13,31.0,15.0,0.6
2020-02-14,26.0,10.0,0.3
2020-02-15,28.0,15.0,0.0
2020-02-16,28.0,11.0,0.1
2020-02-17,38.0,25.0,0.3
2020-02-18,39.0,32.0,2.1
2020-02-19,37.0,32.0,1.6
2020-02-20,34.0,32.0,1.7
2020-02-21,33.0,28.0,0.6
2020-02-22,30.0,24.0,0.9
2020-02-23,25.0,22.0,0.2
2020-02-24,27.0,6.0,0.0
2020-02-25,37.0,3.0,0.3
2020-02-26,37.0,31.0,0.0
